OCC_CLS,PRIM_OCC,PROP_ADDR,PROP_CITY,PROP_ST,PROP_ZIP,LONGITUDE,LATITUDE
Residential,Single Family Dwelling,679 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90862037,41.620709
Residential,Single Family Dwelling,20 STEPHANIE LANE,POUGHKEEPSIE,New York,12603,-73.91333889,41.62078034
Residential,Single Family Dwelling,18 STEPHANIE LANE,POUGHKEEPSIE,New York,12603,-73.9130419,41.62079908
Residential,Single Family Dwelling,6 WASSON DRIVE,POUGHKEEPSIE,New York,12603,-73.90743178,41.62075969
Residential,Single Family Dwelling,14 STEPHANIE LANE,POUGHKEEPSIE,New York,12603,-73.9124211,41.62082233
Residential,Single Family Dwelling,16 STEPHANIE LANE,POUGHKEEPSIE,New York,12603,-73.91278252,41.6208289
Residential,Single Family Dwelling,11 WASSON DRIVE,POUGHKEEPSIE,New York,12603,-73.90608349,41.62077561
Residential,Single Family Dwelling,18 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.90099887,41.62075347
Commercial,Personal and Repair Services,1937 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.91968561,41.62079997
Residential,Single Family Dwelling,7 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90474475,41.62080953
Commercial,Retail Trade,1925 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.9181549,41.62078072
Residential,Single Family Dwelling,673 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90838844,41.62092206
Residential,Single Family Dwelling,684 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90968901,41.62094667
Residential,Single Family Dwelling,4 WASSON DRIVE,POUGHKEEPSIE,New York,12603,-73.90770041,41.62091023
Residential,Single Family Dwelling,9 WASSON DRIVE,POUGHKEEPSIE,New York,12603,-73.90630393,41.62094956
Residential,Single Family Dwelling,3 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.9147396,41.62106288
Residential,Single Family Dwelling,9 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90455472,41.62098752
Residential,Single Family Dwelling,17 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.9004333,41.62093921
Residential,Single Family Dwelling,2 WASSON DRIVE,POUGHKEEPSIE,New York,12603,-73.90793857,41.62107066
Residential,Single Family Dwelling,6 EDGEWATER ROAD,POUGHKEEPSIE,New York,12603,-73.90291948,41.62105425
Residential,Single Family Dwelling,684 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90980027,41.62115631
Commercial,Retail Trade,1930 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.91656329,41.62104776
Residential,Single Family Dwelling,686 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.91099525,41.62115018
Residential,Multi - Family Dwelling,680 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90945701,41.62114539
Residential,Single Family Dwelling,7 WASSON DRIVE,POUGHKEEPSIE,New York,12603,-73.90654052,41.6211057
Residential,Single Family Dwelling,6 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91403646,41.62122452
Residential,Single Family Dwelling,5 WASSON DRIVE,POUGHKEEPSIE,New York,12603,-73.90693764,41.6211856
Residential,Single Family Dwelling,669 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90821031,41.6212242
Residential,Single Family Dwelling,11 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90444564,41.62118556
Residential,Single Family Dwelling,5 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91475369,41.62132528
Residential,Single Family Dwelling,16 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.90161778,41.6212071
Residential,Multi - Family Dwelling,680 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.9095953,41.62133382
Residential,Single Family Dwelling,17 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.90073776,41.62131934
Residential,Single Family Dwelling,16 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91328751,41.62140031
Residential,Single Family Dwelling,18 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91296105,41.6214349
Residential,Single Family Dwelling,14 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90369784,41.62133708
Residential,Single Family Dwelling,13 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90427861,41.62140657
Residential,Single Family Dwelling,14 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.9018192,41.62139062
Residential,Single Family Dwelling,670 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90897992,41.62152032
Residential,Single Family Dwelling,12 TOMS WAY,POUGHKEEPSIE,New York,12603,-73.90521279,41.62149083
Residential,Single Family Dwelling,20 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91244005,41.62153603
Residential,Single Family Dwelling,7 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91466817,41.62158703
Residential,Single Family Dwelling,663 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90770989,41.62152224
Residential,Single Family Dwelling,10 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91390471,41.62162401
Residential,Single Family Dwelling,4 EDGEWATER ROAD,POUGHKEEPSIE,New York,12603,-73.9032227,41.62151243
Residential,Single Family Dwelling,655 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90667986,41.62153594
Commercial,Retail Trade,1947 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.92013412,41.62161473
Residential,Single Family Dwelling,12 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.90209718,41.6215454
Residential,Single Family Dwelling,10 TOMS WAY,POUGHKEEPSIE,New York,12603,-73.90560826,41.62157913
Commercial,Retail Trade,1941 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.92257532,41.62099262
Residential,Single Family Dwelling,676 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90959048,41.62168898
Residential,Single Family Dwelling,15 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90414936,41.6216444
Residential,Single Family Dwelling,2 EDGEWATER ROAD,POUGHKEEPSIE,New York,12603,-73.90348269,41.62166233
Residential,Single Family Dwelling,9 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91460044,41.62181382
Residential,Single Family Dwelling,10 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.90228528,41.62176865
Commercial,Retail Trade,1936 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.91665674,41.62168128
Residential,Single Family Dwelling,664 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90841447,41.62190877
Residential,Single Family Dwelling,15 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.90086738,41.62184764
Residential,Single Family Dwelling,8 TOMS WAY,POUGHKEEPSIE,New York,12603,-73.90584432,41.62187459
Residential,Single Family Dwelling,17 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.9040574,41.62187852
Residential,Single Family Dwelling,655 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90718137,41.6219387
Residential,Single Family Dwelling,21 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91307594,41.62200501
Residential,Single Family Dwelling,3 EDGEWATER ROAD,POUGHKEEPSIE,New York,12603,-73.9029889,41.62194996
Residential,Single Family Dwelling,11 TOMS WAY,POUGHKEEPSIE,New York,12603,-73.90486999,41.62201099
Residential,Single Family Dwelling,11 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91431837,41.62213285
Residential,Single Family Dwelling,8 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.90234451,41.62201094
Residential,Single Family Dwelling,660 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90818897,41.62209454
Residential,Single Family Dwelling,668 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90912816,41.62208171
Residential,Single Family Dwelling,22 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91230298,41.62213972
Residential,Single Family Dwelling,19 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90389111,41.62208473
Residential,Single Family Dwelling,17 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91356571,41.62222163
Residential,Single Family Dwelling,6 TOMS WAY,POUGHKEEPSIE,New York,12603,-73.9060503,41.62212386
Residential,Single Family Dwelling,22 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.89913231,41.62212225
Residential,Single Family Dwelling,13 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.9139359,41.62226195
Residential,Single Family Dwelling,9 TOMS WAY,POUGHKEEPSIE,New York,12603,-73.90511285,41.62222108
Residential,Single Family Dwelling,658 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90789278,41.62228354
Residential,Single Family Dwelling,22 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90320945,41.62225376
Residential,Single Family Dwelling,7 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.90137503,41.62220659
Residential,Single Family Dwelling,4 TOMS WAY,POUGHKEEPSIE,New York,12603,-73.90641928,41.62230062
Residential,Single Family Dwelling,6 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.90242594,41.62229598
Residential,Single Family Dwelling,24 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.89863137,41.62228185
Residential,Single Family Dwelling,21 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90378095,41.62232651
Commercial,Personal and Repair Services,1942 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.91649662,41.62237771
Residential,Single Family Dwelling,654 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.9076617,41.62243995
Residential,Single Family Dwelling,7 TOMS WAY,POUGHKEEPSIE,New York,12603,-73.9052946,41.6224467
Residential,Single Family Dwelling,4 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.9026216,41.62247208
Residential,Single Family Dwelling,25 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91300977,41.62258888
Residential,Single Family Dwelling,24 SUSAN LANE,POUGHKEEPSIE,New York,12603,-73.91225745,41.62259454
Residential,Single Family Dwelling,23 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90360696,41.62254363
Residential,Single Family Dwelling,2 TOMS WAY,POUGHKEEPSIE,New York,12603,-73.90662844,41.62257005
Residential,Single Family Dwelling,25 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.89823615,41.6225012
Residential,Single Family Dwelling,20 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.899575,41.6225448
Residential,Single Family Dwelling,648 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90735797,41.62267719
Residential,Single Family Dwelling,2 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.90288562,41.62264953
Residential,Single Family Dwelling,5 TOMS WAY,POUGHKEEPSIE,New York,12603,-73.90558801,41.62265436
Residential,Single Family Dwelling,5 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.90201074,41.62263391
Residential,Single Family Dwelling,25 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90344341,41.62277016
Commercial,Entertainment and Recreation,1950 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.91685032,41.62289918
Residential,Single Family Dwelling,3 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.90223856,41.6228236
Residential,Single Family Dwelling,3 TOMS WAY,POUGHKEEPSIE,New York,12603,-73.90587299,41.6228622
Residential,Single Family Dwelling,16 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.90093124,41.62289544
Residential,Single Family Dwelling,1 TOMS WAY,POUGHKEEPSIE,New York,12603,-73.90619696,41.62300906
Residential,Single Family Dwelling,27 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90323788,41.62298379
Residential,Single Family Dwelling,644 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90708748,41.62302487
Residential,Single Family Dwelling,1 BROADVIEW ROAD,POUGHKEEPSIE,New York,12603,-73.90248561,41.62296582
Residential,Single Family Dwelling,18 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.89988971,41.62296562
Residential,Single Family Dwelling,16 ALEX WAY,POUGHKEEPSIE,New York,12603,-73.90450655,41.62307704
Residential,Single Family Dwelling,14 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.90132213,41.62305838
Residential,Single Family Dwelling,23 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.89819398,41.62300931
Residential,Single Family Dwelling,10 ALEX WAY,POUGHKEEPSIE,New York,12603,-73.9051981,41.62321885
Residential,Single Family Dwelling,12 ALEX WAY,POUGHKEEPSIE,New York,12603,-73.90482377,41.62324755
Commercial,Retail Trade,1955 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.9185711,41.62269767
Residential,Single Family Dwelling,29 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90308186,41.62320976
Residential,Single Family Dwelling,642 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.9070118,41.6232977
Residential,Single Family Dwelling,6 ALEX WAY,POUGHKEEPSIE,New York,12603,-73.90559939,41.62326295
Residential,Multi - Family Dwelling,636 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90668897,41.62336102
Residential,Single Family Dwelling,21 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.89890611,41.62329153
Residential,Single Family Dwelling,31 SHERWOOD DRIVE,POUGHKEEPSIE,New York,12603,-73.90287186,41.62341387
Residential,Single Family Dwelling,12 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.9018615,41.62341782
Residential,Single Family Dwelling,20 ALEX WAY,POUGHKEEPSIE,New York,12603,-73.90358964,41.62345772
Commercial,Personal and Repair Services,1960 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.91659305,41.6235018
Residential,Single Family Dwelling,19 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.89931181,41.62349603
Residential,Single Family Dwelling,10 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.90204822,41.62361377
Residential,Single Family Dwelling,11 ALEX WAY,POUGHKEEPSIE,New York,12603,-73.90502409,41.62368181
Residential,Single Family Dwelling,7 ALEX WAY,POUGHKEEPSIE,New York,12603,-73.90540329,41.62370455
Residential,Single Family Dwelling,634 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90647913,41.62372429
Residential,Single Family Dwelling,44 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.9079385,41.62378212
Residential,Single Family Dwelling,17 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.89968562,41.62369991
Residential,Single Family Dwelling,15 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.90035575,41.62376608
Residential,Single Family Dwelling,15 ALEX WAY,POUGHKEEPSIE,New York,12603,-73.90469429,41.62387362
Residential,Single Family Dwelling,40 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90879625,41.62389927
Residential,Single Family Dwelling,46 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90766361,41.62393906
Residential,Single Family Dwelling,21 ALEX WAY,POUGHKEEPSIE,New York,12603,-73.90377473,41.62391938
Residential,Single Family Dwelling,38 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90904843,41.62403308
Residential,Single Family Dwelling,8 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.90243979,41.62398979
Residential,Single Family Dwelling,11 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.90114763,41.62398057
Residential,Multi - Family Dwelling,5 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90699924,41.62405932
Residential,Multi - Family Dwelling,1964 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.91302249,41.62382907
Residential,Single Family Dwelling,624 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90607528,41.62413379
Residential,Single Family Dwelling,27 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90839917,41.62417287
Residential,Single Family Dwelling,7 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90727885,41.62422418
Residential,Single Family Dwelling,6 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.9029239,41.62425623
Residential,Single Family Dwelling,29 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90809324,41.62434061
Residential,Single Family Dwelling,19 ALEX WAY,POUGHKEEPSIE,New York,12603,-73.90418842,41.62432083
Residential,Single Family Dwelling,620 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90575984,41.6243336
Residential,Single Family Dwelling,12 STERLING PLACE,POUGHKEEPSIE,New York,12603,-73.90068624,41.62435719
Residential,Single Family Dwelling,34 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90961583,41.62445935
Residential,Single Family Dwelling,25 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90886463,41.6244742
Residential,Single Family Dwelling,4 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.90345468,41.62443009
Residential,Single Family Dwelling,6 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90659087,41.62447552
Residential,Single Family Dwelling,34 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90975227,41.6245577
Residential,Single Family Dwelling,9 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90793574,41.62450879
Assembly,Religious,38 JACKSON ROAD,POUGHKEEPSIE,New York,12603,-73.89663881,41.62430842
Residential,Single Family Dwelling,4 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.90401152,41.6245437
Residential,Multi - Family Dwelling,616 VASSAR ROAD,POUGHKEEPSIE,New York,12603,-73.90554465,41.62453034
Residential,Single Family Dwelling,1978 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.91680791,41.62470618
Residential,Single Family Dwelling,6 PEWTER COURT,POUGHKEEPSIE,New York,12603,-73.89869289,41.62455112
Residential,Single Family Dwelling,1978 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.91698547,41.62477361
Residential,Single Family Dwelling,8 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90691238,41.6246712
Residential,Single Family Dwelling,13 STERLING PLACE,POUGHKEEPSIE,New York,12603,-73.90168378,41.62457679
Residential,Single Family Dwelling,23 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90912915,41.62471133
Residential,Single Family Dwelling,30 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.91016502,41.62470808
Residential,Single Family Dwelling,11 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90832204,41.6246998
Residential,Single Family Dwelling,21 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90941464,41.62485237
Residential,Single Family Dwelling,10 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90752056,41.62482999
Residential,Multi - Family Dwelling,74 SPRING ROAD,POUGHKEEPSIE,New York,12601,-73.90513521,41.6248581
Residential,Single Family Dwelling,7 PEWTER COURT,POUGHKEEPSIE,New York,12603,-73.89808173,41.62477938
Residential,Single Family Dwelling,4 PEWTER COURT,POUGHKEEPSIE,New York,12603,-73.89938534,41.62484886
Commercial,Professional/Technical Services,1984 SOUTH ROAD,POUGHKEEPSIE,New York,12601,-73.91665914,41.62500672
Residential,Single Family Dwelling,13 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90861036,41.62498847
Residential,Single Family Dwelling,5 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.90224437,41.62493618
Residential,Single Family Dwelling,28 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.91075008,41.62501269
Residential,Single Family Dwelling,2 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.90362409,41.62497424
Residential,Single Family Dwelling,12 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.9078199,41.62503845
Residential,Single Family Dwelling,19 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90969229,41.62511225
Residential,Multi - Family Dwelling,70 SPRING ROAD,POUGHKEEPSIE,New York,12601,-73.9055008,41.62515985
Residential,Single Family Dwelling,15 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90885242,41.62520918
Residential,Single Family Dwelling,26 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.91052955,41.62530004
Residential,Single Family Dwelling,11 STERLING PLACE,POUGHKEEPSIE,New York,12603,-73.90081513,41.62521329
Residential,Multi - Family Dwelling,70 SPRING ROAD,POUGHKEEPSIE,New York,12601,-73.90566,41.6253125
Residential,Single Family Dwelling,8 STERLING PLACE,POUGHKEEPSIE,New York,12603,-73.89988781,41.62522224
Residential,Single Family Dwelling,1 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.90319744,41.62525068
Residential,Single Family Dwelling,3 ARGENT DRIVE,POUGHKEEPSIE,New York,12603,-73.90269324,41.62532833
Residential,Single Family Dwelling,60 SPRING ROAD,POUGHKEEPSIE,New York,12601,-73.9070738,41.62538401
Residential,Single Family Dwelling,17 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.90914784,41.62540556
Residential,Single Family Dwelling,66 SPRING ROAD,POUGHKEEPSIE,New York,12601,-73.90614624,41.62542593
Residential,Single Family Dwelling,68 SPRING ROAD,POUGHKEEPSIE,New York,12601,-73.90587128,41.62543568
Residential,Single Family Dwelling,24 WENDY DRIVE,POUGHKEEPSIE,New York,12603,-73.91006419,41.62546906
Residential,Single Family Dwelling,5 PEWTER COURT,POUGHKEEPSIE,New York,12603,-73.89823573,41.62537768
Residential,Single Family Dwelling,67 SPRING ROAD,POUGHKEEPSIE,New York,12601,-73.90503089,41.62545569
Residential,Single Family Dwelling,64 SPRING ROAD,POUGHKEEPSIE,New York,12601,-73.90649751,41.62557059
Residential,Single Family Dwelling,66 SPRING ROAD,POUGHKEEPSIE,New York,12601,-73.90609887,41.62558881
Residential,Single Family Dwelling,9 STERLING PLACE,POUGHKEEPSIE,New York,12603,-73.90063997,41.62552359
Residential,Single Family Dwelling,3 PEWTER COURT,POUGHKEEPSIE,New York,12603,-73.89878096,41.62558691
Residential,Single Family Dwelling,60 SPRING ROAD,POUGHKEEPSIE,New York,12601,-73.90678018,41.62573272
